Tiempo serie 1,Datos serie 1,Tiempo serie 2,Datos serie 2,Tiempo serie 3,Datos serie 3,Tiempo serie 4,Datos serie 4,Tiempo serie 5,Datos serie 5,
,,1302.361328,0.127984,2567.943604,0.145456,3718.675537,0.224239,4919.719238,0.110887,
,,1302.377563,0.127936,2567.959961,0.145523,3718.691650,0.224396,4919.735840,0.110912,
,,1302.393921,0.127889,2567.976074,0.145589,3718.708008,0.224554,4919.751953,0.110936,
,,1302.410278,0.127842,2567.992432,0.145656,3718.724121,0.224713,4919.768066,0.110961,
,,1302.426636,0.127794,2568.008545,0.145723,3718.740479,0.224871,4919.784180,0.110985,
,,1302.442871,0.127747,2568.024902,0.145790,3718.756592,0.225029,4919.800781,0.111010,
,,1302.459229,0.127700,2568.041016,0.145856,3718.772949,0.225188,4919.816895,0.111035,
,,1302.475586,0.127653,2568.057373,0.145923,3718.789062,0.225347,4919.833008,0.111059,
,,1302.491821,0.127606,2568.073486,0.145990,3718.805420,0.225506,4919.849121,0.111084,
,,1302.508179,0.127559,2568.089844,0.146058,3718.821533,0.225665,4919.865723,0.111109,
,,1302.524536,0.127512,2568.105957,0.146125,3718.837891,0.225825,4919.881836,0.111134,
,,1302.540771,0.127465,2568.122314,0.146192,3718.854004,0.225984,4919.897949,0.111159,
,,1302.557129,0.127418,2568.138428,0.146259,3718.870361,0.226144,4919.914062,0.111184,
,,1302.573486,0.127371,2568.154785,0.146327,3718.886475,0.226304,4919.930664,0.111209,
,,1302.589722,0.127324,2568.170898,0.146394,3718.902832,0.226464,4919.946777,0.111234,
,,1302.606079,0.127278,2568.187256,0.146462,3718.918945,0.226625,4919.962891,0.111259,
,,1302.622437,0.127231,2568.203369,0.146530,3718.935303,0.226785,4919.979004,0.111284,
,,1302.638794,0.127184,2568.219727,0.146597,3718.951416,0.226946,4919.995605,0.111309,
,,1302.655029,0.127138,2568.236084,0.146665,3718.967773,0.227107,4920.011719,0.111334,
,,1302.671387,0.127091,2568.252197,0.146733,3718.984131,0.227268,4920.027832,0.111360,
,,1302.687744,0.127045,2568.268555,0.146801,3719.000244,0.227429,4920.044434,0.111385,
,,1302.703979,0.126999,2568.284668,0.146869,3719.016602,0.227590,4920.060547,0.111410,
,,1302.720337,0.126952,2568.301025,0.146937,3719.032715,0.227752,4920.076660,0.111436,
,,1302.736694,0.126906,2568.317139,0.147005,3719.049072,0.227914,4920.092773,0.111461,
,,1302.752930,0.126860,2568.333496,0.147073,3719.065186,0.228076,4920.109375,0.111487,
,,1302.769287,0.126814,2568.349609,0.147142,3719.081543,0.228238,4920.125488,0.111512,
,,1302.785645,0.126768,2568.365967,0.147210,3719.097656,0.228400,4920.141602,0.111538,
,,1302.801880,0.126722,2568.382080,0.147279,3719.114014,0.228563,4920.157715,0.111564,
,,1302.818237,0.126676,2568.398438,0.147347,3719.130127,0.228725,4920.174316,0.111589,
,,1302.834595,0.126630,2568.414551,0.147416,3719.146484,0.228888,4920.190430,0.111615,
,,1302.850952,0.126584,2568.430908,0.147484,3719.162598,0.229051,4920.206543,0.111641,
,,1302.867188,0.126538,2568.447021,0.147553,3719.178955,0.229215,4920.222656,0.111666,
,,1302.883545,0.126492,2568.463379,0.147622,3719.195068,0.229378,4920.239258,0.111692,
,,1302.899902,0.126446,2568.479492,0.147691,3719.211426,0.229542,4920.255371,0.111718,
,,1302.916138,0.126401,2568.495850,0.147760,3719.227539,0.229705,4920.271484,0.111744,
,,1302.932495,0.126355,2568.511963,0.147829,3719.243896,0.229869,4920.287598,0.111770,
,,1302.948853,0.126309,2568.528320,0.147898,3719.260010,0.230033,4920.304199,0.111796,
,,1302.965088,0.126264,2568.544434,0.147967,3719.276367,0.230198,4920.320312,0.111822,
,,1302.981445,0.126218,2568.560791,0.148036,3719.292480,0.230362,4920.336426,0.111848,
,,1302.997803,0.126173,2568.576904,0.148106,3719.308838,0.230527,4920.352539,0.111875,
,,1303.014038,0.126128,2568.593262,0.148175,3719.324951,0.230692,4920.369141,0.111901,
,,1303.030396,0.126082,2568.609375,0.148245,3719.341309,0.230857,4920.385254,0.111927,
,,1303.046753,0.126037,2568.625732,0.148314,3719.357422,0.231022,4920.401367,0.111953,
,,1303.063110,0.125992,2568.641846,0.148384,3719.373779,0.231187,4920.417969,0.111980,
,,1303.079346,0.125947,2568.658203,0.148453,3719.390137,0.231353,4920.434082,0.112006,
,,1303.095703,0.125902,2568.674561,0.148523,3719.406250,0.231519,4920.450195,0.112032,
,,1303.112061,0.125857,2568.690674,0.148593,3719.422607,0.231685,4920.466309,0.112059,
,,1303.128296,0.125812,2568.707031,0.148663,3719.438721,0.231851,4920.482910,0.112085,
,,1303.144653,0.125767,2568.723145,0.148733,3719.455078,0.232017,4920.499023,0.112112,
,,1303.161011,0.125722,2568.739502,0.148803,3719.471191,0.232184,4920.515137,0.112139,
,,1303.177246,0.125677,2568.755615,0.148873,3719.487549,0.232350,4920.531250,0.112165,
,,1303.193604,0.125632,2568.771973,0.148943,3719.503662,0.232517,4920.547852,0.112192,
,,1303.209961,0.125587,2568.788086,0.149014,3719.520020,0.232684,4920.563965,0.112219,
,,1303.226196,0.125543,2568.804443,0.149084,3719.536133,0.232851,4920.580078,0.112245,
,,1303.242554,0.125498,2568.820557,0.149155,3719.552490,0.233019,4920.596191,0.112272,
,,1303.258911,0.125453,2568.836914,0.149225,3719.568604,0.233186,4920.612793,0.112299,
,,1303.275146,0.125409,2568.853027,0.149296,3719.584961,0.233354,4920.628906,0.112326,
,,1303.291504,0.125364,2568.869385,0.149366,3719.601074,0.233522,4920.645020,0.112353,
,,1303.307861,0.125320,2568.885498,0.149437,3719.617432,0.233690,4920.661133,0.112380,
,,1303.324219,0.125276,2568.901855,0.149508,3719.633545,0.233858,4920.677734,0.112407,
,,1303.340454,0.125231,2568.917969,0.149579,3719.649902,0.234027,4920.693848,0.112434,
,,1303.356812,0.125187,2568.934326,0.149650,3719.666016,0.234195,4920.709961,0.112461,
,,1303.373169,0.125143,2568.950439,0.149721,3719.682373,0.234364,4920.726074,0.112488,
,,1303.389404,0.125099,2568.966797,0.149792,3719.698486,0.234533,4920.742676,0.112516,
,,1303.405762,0.125055,2568.982910,0.149863,3719.714844,0.234702,4920.758789,0.112543,
,,1303.422119,0.125011,2568.999268,0.149935,3719.730957,0.234872,4920.774902,0.112570,
,,1303.438354,0.124967,2569.015381,0.150006,3719.747314,0.235041,4920.791016,0.112598,
,,1303.454712,0.124923,2569.031738,0.150078,3719.763428,0.235211,4920.807617,0.112625,
,,1303.471069,0.124879,2569.047852,0.150149,3719.779785,0.235381,4920.823730,0.112652,
,,1303.487305,0.124835,2569.064209,0.150221,3719.796143,0.235551,4920.839844,0.112680,
,,1303.503662,0.124791,2569.080566,0.150292,3719.812256,0.235721,4920.856445,0.112707,
,,1303.520020,0.124747,2569.096680,0.150364,3719.828613,0.235891,4920.872559,0.112735,
,,1303.536377,0.124704,2569.113037,0.150436,3719.844727,0.236062,4920.888672,0.112763,
,,1303.552612,0.124660,2569.129150,0.150508,3719.861084,0.236233,4920.904785,0.112790,
,,1303.568970,0.124616,2569.145508,0.150580,3719.877197,0.236404,4920.921387,0.112818,
,,1303.585327,0.124573,2569.161621,0.150652,3719.893555,0.236575,4920.937500,0.112846,
,,1303.601562,0.124529,2569.177979,0.150724,3719.909668,0.236746,4920.953613,0.112874,
,,1303.617920,0.124486,2569.194092,0.150796,3719.926025,0.236917,4920.969727,0.112901,
,,1303.634277,0.124442,2569.210449,0.150869,3719.942139,0.237089,4920.986328,0.112929,
,,1303.650513,0.124399,2569.226562,0.150941,3719.958496,0.237261,4921.002441,0.112957,
,,1303.666870,0.124356,2569.242920,0.151013,3719.974609,0.237433,4921.018555,0.112985,
,,1303.683228,0.124313,2569.259033,0.151086,3719.990967,0.237605,4921.034668,0.113013,
,,1303.699463,0.124269,2569.275391,0.151159,3720.007080,0.237777,4921.051270,0.113041,
,,1303.715820,0.124226,2569.291504,0.151231,3720.023438,0.237950,4921.067383,0.113069,
,,1303.732178,0.124183,2569.307861,0.151304,3720.039551,0.238122,4921.083496,0.113098,
,,1303.748535,0.124140,2569.323975,0.151377,3720.055908,0.238295,4921.099609,0.113126,
,,1303.764771,0.124097,2569.340332,0.151450,3720.072021,0.238468,4921.116211,0.113154,
,,1303.781128,0.124054,2569.356445,0.151523,3720.088379,0.238641,4921.132324,0.113182,
,,1303.797485,0.124011,2569.372803,0.151596,3720.104492,0.238815,4921.148438,0.113211,
,,1303.813721,0.123969,2569.388916,0.151669,3720.120850,0.238988,4921.164551,0.113239,
,,1303.830078,0.123926,2569.405273,0.151742,3720.136963,0.239162,4921.181152,0.113268,
,,1303.846436,0.123883,2569.421387,0.151816,3720.153320,0.239336,4921.197266,0.113296,
,,1303.862671,0.123840,2569.437744,0.151889,3720.169434,0.239510,4921.213379,0.113325,
,,1303.879028,0.123798,2569.453857,0.151963,3720.185791,0.239684,4921.229492,0.113353,
,,1303.895386,0.123755,2569.470215,0.152036,3720.202148,0.239858,4921.246094,0.113382,
,,1303.911621,0.123713,2569.486572,0.152110,3720.218262,0.240033,4921.262207,0.113410,
,,1303.927979,0.123670,2569.502686,0.152184,3720.234619,0.240208,4921.278320,0.113439,
,,1303.944336,0.123628,2569.519043,0.152257,3720.250732,0.240383,4921.294922,0.113468,
,,1303.960693,0.123586,2569.535156,0.152331,3720.267090,0.240558,4921.311035,0.113497,
,,1303.976929,0.123543,2569.551514,0.152405,3720.283203,0.240733,4921.327148,0.113525,
,,1303.993286,0.123501,2569.567627,0.152479,3720.299561,0.240908,4921.343262,0.113554,
,,1304.009644,0.123459,2569.583984,0.152553,3720.315674,0.241084,4921.359863,0.113583,
,,1304.025879,0.123417,2569.600098,0.152628,3720.332031,0.241260,4921.375977,0.113612,
,,1304.042236,0.123374,2569.616455,0.152702,3720.348145,0.241435,4921.392090,0.113641,
,,1304.058594,0.123332,2569.632568,0.152776,3720.364502,0.241612,4921.408203,0.113670,
,,1304.074829,0.123290,2569.648926,0.152851,3720.380615,0.241788,4921.424805,0.113699,
,,1304.091187,0.123248,2569.665039,0.152925,3720.396973,0.241964,4921.440918,0.113729,
,,1304.107544,0.123207,2569.681396,0.153000,3720.413086,0.242141,4921.457031,0.113758,
,,1304.123779,0.123165,2569.697510,0.153074,3720.429443,0.242317,4921.473145,0.113787,
,,1304.140137,0.123123,2569.713867,0.153149,3720.445557,0.242494,4921.489746,0.113816,
,,1304.156494,0.123081,2569.729980,0.153224,3720.461914,0.242671,4921.505859,0.113846,
,,1304.172852,0.123039,2569.746338,0.153299,3720.478027,0.242849,4921.521973,0.113875,
,,1304.189087,0.122998,2569.762451,0.153374,3720.494385,0.243026,4921.538086,0.113904,
,,1304.205444,0.122956,2569.778809,0.153449,3720.510498,0.243203,4921.554688,0.113934,
,,1304.221802,0.122915,2569.794922,0.153524,3720.526855,0.243381,4921.570801,0.113963,
,,1304.238037,0.122873,2569.811279,0.153600,3720.542969,0.243559,4921.586914,0.113993,
,,1304.254395,0.122832,2569.827393,0.153675,3720.559326,0.243737,4921.603027,0.114023,
,,1304.270752,0.122790,2569.843750,0.153750,3720.575439,0.243915,4921.619629,0.114052,
,,1304.286987,0.122749,2569.859863,0.153826,3720.591797,0.244094,4921.635742,0.114082,
,,1304.303345,0.122708,2569.876221,0.153901,3720.608154,0.244272,4921.651855,0.114112,
,,1304.319702,0.122666,2569.892578,0.153977,3720.624268,0.244451,4921.668457,0.114141,
,,1304.335938,0.122625,2569.908691,0.154053,3720.640625,0.244630,4921.684570,0.114171,
,,1304.352295,0.122584,2569.925049,0.154129,3720.656738,0.244809,4921.700684,0.114201,
,,1304.368652,0.122543,2569.941162,0.154204,3720.673096,0.244988,4921.716797,0.114231,
,,1304.385010,0.122502,2569.957520,0.154280,3720.689209,0.245167,4921.733398,0.114261,
,,1304.401245,0.122461,2569.973633,0.154356,3720.705566,0.245346,4921.749512,0.114291,
,,1304.417603,0.122420,2569.989990,0.154433,3720.721680,0.245526,4921.765625,0.114321,
,,1304.433960,0.122379,2570.006104,0.154509,3720.738037,0.245706,4921.781738,0.114351,
,,1304.450195,0.122338,2570.022461,0.154585,3720.754150,0.245886,4921.798340,0.114381,
,,1304.466553,0.122297,2570.038574,0.154662,3720.770508,0.246066,4921.814453,0.114412,
,,1304.482910,0.122257,2570.054932,0.154738,3720.786621,0.246246,4921.830566,0.114442,
,,1304.499146,0.122216,2570.071045,0.154815,3720.802979,0.246426,4921.846680,0.114472,
,,1304.515503,0.122175,2570.087402,0.154891,3720.819092,0.246607,4921.863281,0.114502,
,,1304.531860,0.122135,2570.103516,0.154968,3720.835449,0.246788,4921.879395,0.114533,
,,1304.548096,0.122094,2570.119873,0.155045,3720.851562,0.246969,4921.895508,0.114563,
,,1304.564453,0.122054,2570.135986,0.155122,3720.867920,0.247150,4921.911621,0.114594,
,,1304.580811,0.122013,2570.152344,0.155199,3720.884033,0.247331,4921.928223,0.114624,
,,1304.597168,0.121973,2570.168457,0.155276,3720.900391,0.247512,4921.944336,0.114655,
,,1304.613403,0.121932,2570.184814,0.155353,3720.916504,0.247693,4921.960449,0.114685,
,,1304.629761,0.121892,2570.200928,0.155430,3720.932861,0.247875,4921.976562,0.114716,
,,1304.646118,0.121852,2570.217285,0.155508,3720.948975,0.248057,4921.993164,0.114747,
,,1304.662354,0.121812,2570.233398,0.155585,3720.965332,0.248239,4922.009277,0.114777,
,,1304.678711,0.121771,2570.249756,0.155662,3720.981445,0.248421,4922.025391,0.114808,
,,1304.695068,0.121731,2570.265869,0.155740,3720.997803,0.248603,4922.041504,0.114839,
,,1304.711304,0.121691,2570.282227,0.155818,3721.013916,0.248785,4922.058105,0.114870,
,,1304.727661,0.121651,2570.298584,0.155895,3721.030273,0.248968,4922.074219,0.114901,
,,1304.744019,0.121611,2570.314697,0.155973,3721.046631,0.249150,4922.090332,0.114932,
,,1304.760254,0.121571,2570.331055,0.156051,3721.062744,0.249333,4922.106934,0.114963,
,,1304.776611,0.121532,2570.347168,0.156129,3721.079102,0.249516,4922.123047,0.114994,
,,1304.792969,0.121492,2570.363525,0.156207,3721.095215,0.249699,4922.139160,0.115025,
,,1304.809326,0.121452,2570.379639,0.156285,3721.111572,0.249882,4922.155273,0.115056,
,,1304.825562,0.121412,2570.395996,0.156364,3721.127686,0.250065,4922.171875,0.115087,
,,1304.841919,0.121373,2570.412109,0.156442,3721.144043,0.250249,4922.187988,0.115118,
,,1304.858276,0.121333,2570.428467,0.156520,3721.160156,0.250433,4922.204102,0.115150,
,,1304.874512,0.121293,2570.444580,0.156599,3721.176514,0.250616,4922.220215,0.115181,
,,1304.890869,0.121254,2570.460938,0.156677,3721.192627,0.250800,4922.236816,0.115212,
,,1304.907227,0.121214,2570.477051,0.156756,3721.208984,0.250984,4922.252930,0.115244,
,,1304.923462,0.121175,2570.493408,0.156835,3721.225098,0.251168,4922.269043,0.115275,
,,1304.939819,0.121136,2570.509521,0.156914,3721.241455,0.251353,4922.285156,0.115307,
,,1304.956177,0.121096,2570.525879,0.156993,3721.257568,0.251537,4922.301758,0.115338,
,,1304.972412,0.121057,2570.541992,0.157072,3721.273926,0.251722,4922.317871,0.115370,
,,1304.988770,0.121018,2570.558350,0.157151,3721.290039,0.251906,4922.333984,0.115402,
,,1305.005127,0.120979,2570.574463,0.157230,3721.306396,0.252091,4922.350098,0.115433,
,,1305.021484,0.120940,2570.590820,0.157309,3721.322510,0.252276,4922.366699,0.115465,
,,1305.037720,0.120900,2570.606934,0.157389,3721.338867,0.252461,4922.382812,0.115497,
,,1305.054077,0.120861,2570.623291,0.157468,3721.354980,0.252646,4922.398926,0.115529,
,,1305.070435,0.120822,2570.639404,0.157548,3721.371338,0.252832,4922.415039,0.115561,
,,1305.086670,0.120784,2570.655762,0.157627,3721.387451,0.253017,4922.431641,0.115593,
,,1305.103027,0.120745,2570.671875,0.157707,3721.403809,0.253203,4922.447754,0.115625,
,,1305.119385,0.120706,2570.688232,0.157787,3721.419922,0.253388,4922.463867,0.115657,
,,1305.135620,0.120667,2570.704590,0.157867,3721.436279,0.253574,4922.480469,0.115689,
,,1305.151978,0.120628,2570.720703,0.157947,3721.452637,0.253760,4922.496582,0.115721,
,,1305.168335,0.120590,2570.737061,0.158027,3721.468750,0.253946,4922.512695,0.115753,
,,1305.184570,0.120551,2570.753174,0.158107,3721.485107,0.254132,4922.528809,0.115785,
,,1305.200928,0.120512,2570.769531,0.158187,3721.501221,0.254319,4922.545410,0.115817,
,,1305.217285,0.120474,2570.785645,0.158267,3721.517578,0.254505,4922.561523,0.115850,
,,1305.233643,0.120435,2570.802002,0.158348,3721.533691,0.254692,4922.577637,0.115882,
,,1305.249878,0.120397,2570.818115,0.158428,3721.550049,0.254878,4922.593750,0.115914,
,,1305.266235,0.120359,2570.834473,0.158509,3721.566162,0.255065,4922.610352,0.115947,
,,1305.282593,0.120320,2570.850586,0.158590,3721.582520,0.255252,4922.626465,0.115979,
,,1305.298828,0.120282,2570.866943,0.158670,3721.598633,0.255439,4922.642578,0.116012,
,,1305.315186,0.120244,2570.883057,0.158751,3721.614990,0.255626,4922.658691,0.116044,
,,1305.331543,0.120206,2570.899414,0.158832,3721.631104,0.255813,4922.675293,0.116077,
,,1305.347778,0.120167,2570.915527,0.158913,3721.647461,0.256001,4922.691406,0.116110,
,,1305.364136,0.120129,2570.931885,0.158994,3721.663574,0.256188,4922.707520,0.116142,
,,1305.380493,0.120091,2570.947998,0.159076,3721.679932,0.256376,4922.723633,0.116175,
,,1305.396729,0.120053,2570.964355,0.159157,3721.696045,0.256564,4922.740234,0.116208,
,,1305.413086,0.120015,2570.980469,0.159238,3721.712402,0.256751,4922.756348,0.116241,
,,1305.429443,0.119977,2570.996826,0.159320,3721.728516,0.256939,4922.772461,0.116274,
,,1305.445801,0.119940,2571.012939,0.159401,3721.744873,0.257127,4922.788574,0.116307,
,,1305.462036,0.119902,2571.029297,0.159483,3721.760986,0.257315,4922.805176,0.116340,
,,1305.478394,0.119864,2571.045410,0.159565,3721.777344,0.257503,4922.821289,0.116373,
,,1305.494751,0.119826,2571.061768,0.159647,3721.793457,0.257692,4922.837402,0.116406,
,,1305.510986,0.119789,2571.077881,0.159728,3721.809814,0.257880,4922.853516,0.116439,
,,1305.527344,0.119751,2571.094238,0.159810,3721.825928,0.258069,4922.870117,0.116472,
,,1305.543701,0.119714,2571.110596,0.159893,3721.842285,0.258257,4922.886230,0.116505,
,,1305.559937,0.119676,2571.126709,0.159975,3721.858643,0.258446,4922.902344,0.116539,
,,1305.576294,0.119639,2571.143066,0.160057,3721.874756,0.258635,4922.918945,0.116572,
,,1305.592651,0.119601,2571.159180,0.160139,3721.891113,0.258824,4922.935059,0.116605,
,,1305.608887,0.119564,2571.175537,0.160222,3721.907227,0.259013,4922.951172,0.116639,
,,1305.625244,0.119526,2571.191650,0.160304,3721.923584,0.259202,4922.967285,0.116672,
,,1305.641602,0.119489,2571.208008,0.160387,3721.939697,0.259391,4922.983887,0.116706,
,,1305.657959,0.119452,2571.224121,0.160470,3721.956055,0.259580,4923.000000,0.116739,
,,1305.674194,0.119415,2571.240479,0.160553,3721.972168,0.259769,4923.016113,0.116773,
,,1305.690552,0.119378,2571.256592,0.160636,3721.988525,0.259959,4923.032227,0.116806,
,,1305.706909,0.119341,2571.272949,0.160719,3722.004639,0.260148,4923.048828,0.116840,
,,1305.723145,0.119304,2571.289062,0.160802,3722.020996,0.260338,4923.064941,0.116874,
,,1305.739502,0.119267,2571.305420,0.160885,3722.037109,0.260527,4923.081055,0.116908,
,,1305.755859,0.119230,2571.321533,0.160968,3722.053467,0.260717,4923.097168,0.116941,
,,1305.772095,0.119193,2571.337891,0.161052,3722.069580,0.260907,4923.113770,0.116975,
,,1305.788452,0.119156,2571.354004,0.161135,3722.085938,0.261097,4923.129883,0.117009,
,,1305.804810,0.119119,2571.370361,0.161219,3722.102051,0.261287,4923.145996,0.117043,
,,1305.821045,0.119082,2571.386475,0.161302,3722.118408,0.261477,4923.162109,0.117077,
,,1305.837402,0.119046,2571.402832,0.161386,3722.134521,0.261667,4923.178711,0.117111,
,,1305.853760,0.119009,2571.418945,0.161470,3722.150879,0.261857,4923.194824,0.117145,
,,1305.870117,0.118972,2571.435303,0.161554,3722.166992,0.262048,4923.210938,0.117179,
,,1305.886353,0.118936,2571.451416,0.161638,3722.183350,0.262238,4923.227051,0.117214,
,,1305.902710,0.118899,2571.467773,0.161722,3722.199463,0.262428,4923.243652,0.117248,
,,1305.919067,0.118863,2571.483887,0.161806,3722.215820,0.262619,4923.259766,0.117282,
,,1305.935303,0.118826,2571.500244,0.161891,3722.231934,0.262809,4923.275879,0.117317,
,,1305.951660,0.118790,2571.516602,0.161975,3722.248291,0.263000,4923.292480,0.117351,
,,1305.968018,0.118754,2571.532715,0.162059,3722.264648,0.263190,4923.308594,0.117385,
,,1305.984253,0.118718,2571.549072,0.162144,3722.280762,0.263381,4923.324707,0.117420,
,,1306.000610,0.118681,2571.565186,0.162229,3722.297119,0.263572,4923.340820,0.117454,
,,1306.016968,0.118645,2571.581543,0.162313,3722.313232,0.263763,4923.357422,0.117489,
,,1306.033203,0.118609,2571.597656,0.162398,3722.329590,0.263954,4923.373535,0.117524,
,,1306.049561,0.118573,2571.614014,0.162483,3722.345703,0.264145,4923.389648,0.117558,
,,1306.065918,0.118537,2571.630127,0.162568,3722.362061,0.264335,4923.405762,0.117593,
,,1306.082153,0.118501,2571.646484,0.162653,3722.378174,0.264526,4923.422363,0.117628,
,,1306.098511,0.118465,2571.662598,0.162739,3722.394531,0.264718,4923.438477,0.117663,
,,1306.114868,0.118429,2571.678955,0.162824,3722.410645,0.264909,4923.454590,0.117697,
,,1306.131226,0.118393,2571.695068,0.162909,3722.427002,0.265100,4923.470703,0.117732,
,,1306.147461,0.118358,2571.711426,0.162995,3722.443115,0.265291,4923.487305,0.117767,
,,1306.163818,0.118322,2571.727539,0.163081,3722.459473,0.265482,4923.503418,0.117802,
,,1306.180176,0.118286,2571.743896,0.163166,3722.475586,0.265674,4923.519531,0.117837,
,,1306.196411,0.118250,2571.760010,0.163252,3722.491943,0.265865,4923.535645,0.117872,
,,1306.212769,0.118215,2571.776367,0.163338,3722.508057,0.266056,4923.552246,0.117908,
,,1306.229126,0.118179,2571.792480,0.163424,3722.524414,0.266248,4923.568359,0.117943,
,,1306.245361,0.118144,2571.808838,0.163510,3722.540527,0.266439,4923.584473,0.117978,
,,1306.261719,0.118108,2571.824951,0.163596,3722.556885,0.266630,4923.600586,0.118013,
,,1306.278076,0.118073,2571.841309,0.163683,3722.572998,0.266822,4923.617188,0.118049,
,,1306.294312,0.118038,2571.857422,0.163769,3722.589355,0.267013,4923.633301,0.118084,
,,1306.310669,0.118002,2571.873779,0.163856,3722.605469,0.267205,4923.649414,0.118119,
,,1306.327026,0.117967,2571.889893,0.163942,3722.621826,0.267396,4923.665527,0.118155,
,,1306.343384,0.117932,2571.906250,0.164029,3722.637939,0.267588,4923.682129,0.118190,
,,1306.359619,0.117897,2571.922607,0.164116,3722.654297,0.267779,4923.698242,0.118226,
,,1306.375977,0.117861,2571.938721,0.164202,3722.670654,0.267971,4923.714355,0.118262,
,,1306.392334,0.117826,2571.955078,0.164289,3722.686768,0.268163,4923.730957,0.118297,
,,1306.408569,0.117791,2571.971191,0.164376,3722.703125,0.268354,4923.747070,0.118333,
,,1306.424927,0.117756,2571.987549,0.164464,3722.719238,0.268546,4923.763184,0.118369,
,,1306.441284,0.117721,2572.003662,0.164551,3722.735596,0.268738,4923.779297,0.118405,
,,1306.457520,0.117687,2572.020020,0.164638,3722.751709,0.268929,4923.795898,0.118440,
,,1306.473877,0.117652,2572.036133,0.164726,3722.768066,0.269121,4923.812012,0.118476,
,,1306.490234,0.117617,2572.052490,0.164813,3722.784180,0.269312,4923.828125,0.118512,
,,1306.506470,0.117582,2572.068604,0.164901,3722.800537,0.269504,4923.844238,0.118548,
,,1306.522827,0.117547,2572.084961,0.164989,3722.816650,0.269696,4923.860840,0.118584,
,,1306.539185,0.117513,2572.101074,0.165076,3722.833008,0.269887,4923.876953,0.118620,
,,1306.555542,0.117478,2572.117432,0.165164,3722.849121,0.270079,4923.893066,0.118657,
,,1306.571777,0.117444,2572.133545,0.165252,3722.865479,0.270271,4923.909180,0.118693,
,,1306.588135,0.117409,2572.149902,0.165341,3722.881592,0.270462,4923.925781,0.118729,
,,1306.604492,0.117375,2572.166016,0.165429,3722.897949,0.270654,4923.941895,0.118765,
,,1306.620728,0.117340,2572.182373,0.165517,3722.914062,0.270845,4923.958008,0.118802,
,,1306.637085,0.117306,2572.198486,0.165605,3722.930420,0.271037,4923.974121,0.118838,
,,1306.653442,0.117272,2572.214844,0.165694,3722.946533,0.271228,4923.990723,0.118874,
,,1306.669678,0.117237,2572.230957,0.165783,3722.962891,0.271420,4924.006836,0.118911,
,,1306.686035,0.117203,2572.247314,0.165871,3722.979004,0.271611,4924.022949,0.118947,
,,1306.702393,0.117169,2572.263428,0.165960,3722.995361,0.271803,4924.039062,0.118984,
,,1306.718628,0.117135,2572.279785,0.166049,3723.011475,0.271994,4924.055664,0.119021,
,,1306.734985,0.117101,2572.295898,0.166138,3723.027832,0.272186,4924.071777,0.119057,
,,1306.751343,0.117067,2572.312256,0.166227,3723.043945,0.272377,4924.087891,0.119094,
,,1306.767700,0.117033,2572.328613,0.166317,3723.060303,0.272568,4924.104492,0.119131,
,,1306.783936,0.116999,2572.344727,0.166406,3723.076660,0.272760,4924.120605,0.119167,
,,1306.800293,0.116965,2572.361084,0.166495,3723.092773,0.272951,4924.136719,0.119204,
,,1306.816650,0.116931,2572.377197,0.166585,3723.109131,0.273142,4924.152832,0.119241,
,,1306.832886,0.116897,2572.393555,0.166674,3723.125244,0.273333,4924.169434,0.119278,
,,1306.849243,0.116863,2572.409668,0.166764,3723.141602,0.273524,4924.185547,0.119315,
,,1306.865601,0.116830,2572.426025,0.166854,3723.157715,0.273715,4924.201660,0.119352,
,,1306.881836,0.116796,2572.442139,0.166944,3723.174072,0.273906,4924.217773,0.119389,
,,1306.898193,0.116762,2572.458496,0.167034,3723.190186,0.274097,4924.234375,0.119427,
,,1306.914551,0.116729,2572.474609,0.167124,3723.206543,0.274288,4924.250488,0.119464,
,,1306.930786,0.116695,2572.490967,0.167214,3723.222656,0.274479,4924.266602,0.119501,
,,1306.947144,0.116662,2572.507080,0.167305,3723.239014,0.274670,4924.282715,0.119538,
,,1306.963501,0.116628,2572.523438,0.167395,3723.255127,0.274860,4924.299316,0.119576,
,,1306.979858,0.116595,2572.539551,0.167486,3723.271484,0.275051,4924.315430,0.119613,
,,1306.996094,0.116562,2572.555908,0.167576,3723.287598,0.275241,4924.331543,0.119650,
,,1307.012451,0.116528,2572.572021,0.167667,3723.303955,0.275432,4924.347656,0.119688,
,,1307.028809,0.116495,2572.588379,0.167758,3723.320068,0.275622,4924.364258,0.119725,
,,1307.045044,0.116462,2572.604492,0.167849,3723.336426,0.275813,4924.380371,0.119763,
,,1307.061401,0.116429,2572.620850,0.167940,3723.352539,0.276003,4924.396484,0.119801,
,,1307.077759,0.116395,2572.636963,0.168031,3723.368896,0.276193,4924.412598,0.119838,
,,1307.093994,0.116362,2572.653320,0.168122,3723.385010,0.276383,4924.429199,0.119876,
,,1307.110352,0.116329,2572.669434,0.168213,3723.401367,0.276573,4924.445312,0.119914,
,,1307.126709,0.116296,2572.685791,0.168305,3723.417480,0.276763,4924.461426,0.119952,
,,1307.142944,0.116264,2572.701904,0.168396,3723.433838,0.276952,4924.477539,0.119989,
,,1307.159302,0.116231,2572.718262,0.168488,3723.449951,0.277142,4924.494141,0.120027,
